"site_code","siteid","assetnum","asset_group","asset_desc","machine_loading","part_num","oper_num","asset_net_avail_time","ideal_cycle_time","fw","fy","fiscal_wk_begin","fiscal_wk_end","qty_claimed","qty_noncf","down_time_min"
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,10,"2,016",2016-03-07 00:00:00,2016-03-13 00:00:00,"1,786",11,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,27,"2,016",2016-07-04 00:00:00,2016-07-10 00:00:00,"2,250",0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,48,"2,016",2016-11-28 00:00:00,2016-12-04 00:00:00,"1,477",2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,42,"2,016",2016-10-17 00:00:00,2016-10-23 00:00:00,"2,036",14,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,22,"2,016",2016-05-30 00:00:00,2016-06-05 00:00:00,"1,888",1,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,32,"2,016",2016-08-08 00:00:00,2016-08-14 00:00:00,"2,122",2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,19,"2,016",2016-05-09 00:00:00,2016-05-15 00:00:00,"2,134",2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,13,"2,016",2016-03-28 00:00:00,2016-04-03 00:00:00,"1,911",2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,34,"2,016",2016-08-22 00:00:00,2016-08-28 00:00:00,849,0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,44,"2,016",2016-10-31 00:00:00,2016-11-06 00:00:00,"2,000",6,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,21,"2,016",2016-05-23 00:00:00,2016-05-29 00:00:00,"2,274",2,0
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,47,"2,016",2016-11-21 00:00:00,2016-11-27 00:00:00,"1,377",0,0
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,42,"2,016",2016-10-17 00:00:00,2016-10-23 00:00:00,220,0,0
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,52,"2,016",2016-12-26 00:00:00,2017-01-01 00:00:00,"1,405",17,0
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,51,"2,016",2016-12-19 00:00:00,2016-12-25 00:00:00,"1,533",1,0
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,43,"2,016",2016-10-24 00:00:00,2016-10-30 00:00:00,"2,600",1,0
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,44,"2,016",2016-10-31 00:00:00,2016-11-06 00:00:00,"2,342",0,361
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,45,"2,016",2016-11-07 00:00:00,2016-11-13 00:00:00,"2,620",7,26
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,46,"2,016",2016-11-14 00:00:00,2016-11-20 00:00:00,"3,046",1,0
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,48,"2,016",2016-11-28 00:00:00,2016-12-04 00:00:00,"3,000",28,49
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,50,"2,016",2016-12-12 00:00:00,2016-12-18 00:00:00,"2,570",34,"1,064"
GNV,GNSC,GN171046,Group_5,BLOHM GRINDER,1,"2403M91P05","25",,4.6,49,"2,016",2016-12-05 00:00:00,2016-12-11 00:00:00,"2,940",58,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,29,"2,016",2016-07-18 00:00:00,2016-07-24 00:00:00,970,0,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,51,"2,016",2016-12-19 00:00:00,2016-12-25 00:00:00,60,4,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,10,"2,016",2016-03-07 00:00:00,2016-03-13 00:00:00,"1,279",35,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,28,"2,016",2016-07-11 00:00:00,2016-07-17 00:00:00,"2,410",31,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,43,"2,016",2016-10-24 00:00:00,2016-10-30 00:00:00,"2,293",33,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,35,"2,016",2016-08-29 00:00:00,2016-09-04 00:00:00,"1,198",4,59
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,21,"2,016",2016-05-23 00:00:00,2016-05-29 00:00:00,"1,980",2,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,18,"2,016",2016-05-02 00:00:00,2016-05-08 00:00:00,"2,022",3,32
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,5,"2,016",2016-02-01 00:00:00,2016-02-07 00:00:00,"2,367",0,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,47,"2,016",2016-11-21 00:00:00,2016-11-27 00:00:00,"1,150",24,37
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,41,"2,016",2016-10-10 00:00:00,2016-10-16 00:00:00,"1,588",8,264
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,36,"2,016",2016-09-05 00:00:00,2016-09-11 00:00:00,"1,031",10,30
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,20,"2,016",2016-05-16 00:00:00,2016-05-22 00:00:00,"2,486",28,372
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,4,"2,016",2016-01-25 00:00:00,2016-01-31 00:00:00,"2,316",39,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,11,"2,016",2016-03-14 00:00:00,2016-03-20 00:00:00,"1,186",32,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,9,"2,016",2016-02-29 00:00:00,2016-03-06 00:00:00,"1,952",105,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,48,"2,016",2016-11-28 00:00:00,2016-12-04 00:00:00,"1,720",16,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,32,"2,016",2016-08-08 00:00:00,2016-08-14 00:00:00,"2,364",7,143
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,49,"2,016",2016-12-05 00:00:00,2016-12-11 00:00:00,"1,787",102,30
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,26,"2,016",2016-06-27 00:00:00,2016-07-03 00:00:00,"1,648",0,13
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,46,"2,016",2016-11-14 00:00:00,2016-11-20 00:00:00,"2,362",27,79
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,44,"2,016",2016-10-31 00:00:00,2016-11-06 00:00:00,"2,005",41,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,3,"2,016",2016-01-18 00:00:00,2016-01-24 00:00:00,"1,611",14,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,37,"2,016",2016-09-12 00:00:00,2016-09-18 00:00:00,"2,308",8,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,42,"2,016",2016-10-17 00:00:00,2016-10-23 00:00:00,"2,567",24,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,23,"2,016",2016-06-06 00:00:00,2016-06-12 00:00:00,"2,519",36,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,39,"2,016",2016-09-26 00:00:00,2016-10-02 00:00:00,"2,307",27,207
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,27,"2,016",2016-07-04 00:00:00,2016-07-10 00:00:00,"1,569",16,75
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,17,"2,016",2016-04-25 00:00:00,2016-05-01 00:00:00,"1,969",22,222
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,15,"2,016",2016-04-11 00:00:00,2016-04-17 00:00:00,"1,179",3,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,30,"2,016",2016-07-25 00:00:00,2016-07-31 00:00:00,"1,564",126,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,38,"2,016",2016-09-19 00:00:00,2016-09-25 00:00:00,"1,349",33,18
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,12,"2,016",2016-03-21 00:00:00,2016-03-27 00:00:00,"1,585",3,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,45,"2,016",2016-11-07 00:00:00,2016-11-13 00:00:00,"1,919",43,231
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,25,"2,016",2016-06-20 00:00:00,2016-06-26 00:00:00,"1,147",0,563
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,33,"2,016",2016-08-15 00:00:00,2016-08-21 00:00:00,"2,195",87,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,22,"2,016",2016-05-30 00:00:00,2016-06-05 00:00:00,"1,983",1,19
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,7,"2,016",2016-02-15 00:00:00,2016-02-21 00:00:00,"2,300",24,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,19,"2,016",2016-05-09 00:00:00,2016-05-15 00:00:00,"2,260",1,287
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,50,"2,016",2016-12-12 00:00:00,2016-12-18 00:00:00,"1,364",19,59
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,13,"2,016",2016-03-28 00:00:00,2016-04-03 00:00:00,"2,070",2,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,34,"2,016",2016-08-22 00:00:00,2016-08-28 00:00:00,875,39,124
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,16,"2,016",2016-04-18 00:00:00,2016-04-24 00:00:00,"2,420",0,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,31,"2,016",2016-08-01 00:00:00,2016-08-07 00:00:00,"2,536",54,84
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,6,"2,016",2016-02-08 00:00:00,2016-02-14 00:00:00,"2,862",11,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,2,"2,016",2016-01-11 00:00:00,2016-01-17 00:00:00,"1,433",0,207
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,52,"2,016",2016-12-26 00:00:00,2017-01-01 00:00:00,165,0,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,8,"2,016",2016-02-22 00:00:00,2016-02-28 00:00:00,"2,226",25,0
GNV,GNSC,GN171047,Group_1,BLOHM GRINDER,0.45,"2100M96P05","25",,5.6,14,"2,016",2016-04-04 00:00:00,2016-04-10 00:00:00,"2,824",5,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",28,"2,016",2016-07-11 00:00:00,2016-07-17 00:00:00,1.16,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",21,"2,016",2016-05-23 00:00:00,2016-05-29 00:00:00,1,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",1,"2,016",2016-01-04 00:00:00,2016-01-10 00:00:00,0.98,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",19,"2,016",2016-05-09 00:00:00,2016-05-15 00:00:00,1,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",43,"2,016",2016-10-24 00:00:00,2016-10-30 00:00:00,1.73,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",10,"2,016",2016-03-07 00:00:00,2016-03-13 00:00:00,1.68,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",5,"2,016",2016-02-01 00:00:00,2016-02-07 00:00:00,1.41,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",40,"2,016",2016-10-03 00:00:00,2016-10-09 00:00:00,1.65,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",31,"2,016",2016-08-01 00:00:00,2016-08-07 00:00:00,2.17,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",36,"2,016",2016-09-05 00:00:00,2016-09-11 00:00:00,1.94,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",29,"2,016",2016-07-18 00:00:00,2016-07-24 00:00:00,0.73,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",24,"2,016",2016-06-13 00:00:00,2016-06-19 00:00:00,0.39,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",13,"2,016",2016-03-28 00:00:00,2016-04-03 00:00:00,0.69,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",17,"2,016",2016-04-25 00:00:00,2016-05-01 00:00:00,0.38,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",30,"2,016",2016-07-25 00:00:00,2016-07-31 00:00:00,2.03,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",11,"2,016",2016-03-14 00:00:00,2016-03-20 00:00:00,0.99,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",26,"2,016",2016-06-27 00:00:00,2016-07-03 00:00:00,0.56,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",3,"2,016",2016-01-18 00:00:00,2016-01-24 00:00:00,0.04,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",35,"2,016",2016-08-29 00:00:00,2016-09-04 00:00:00,2.17,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",32,"2,016",2016-08-08 00:00:00,2016-08-14 00:00:00,2.27,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",23,"2,016",2016-06-06 00:00:00,2016-06-12 00:00:00,1.05,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",39,"2,016",2016-09-26 00:00:00,2016-10-02 00:00:00,0.88,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",16,"2,016",2016-04-18 00:00:00,2016-04-24 00:00:00,0.98,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403",0,"9,000",27,"2,016",2016-07-04 00:00:00,2016-07-10 00:00:00,0.38,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",20,"2,016",2016-05-16 00:00:00,2016-05-22 00:00:00,1,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",44,"2,016",2016-10-31 00:00:00,2016-11-06 00:00:00,0.3,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",15,"2,016",2016-04-11 00:00:00,2016-04-17 00:00:00,2.1,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",25,"2,016",2016-06-20 00:00:00,2016-06-26 00:00:00,1.05,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",33,"2,016",2016-08-15 00:00:00,2016-08-21 00:00:00,1.22,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",34,"2,016",2016-08-22 00:00:00,2016-08-28 00:00:00,2.07,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",9,"2,016",2016-02-29 00:00:00,2016-03-06 00:00:00,2.01,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",4,"2,016",2016-01-25 00:00:00,2016-01-31 00:00:00,1.32,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",22,"2,016",2016-05-30 00:00:00,2016-06-05 00:00:00,1,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",7,"2,016",2016-02-15 00:00:00,2016-02-21 00:00:00,1.66,0,0
WIL,WINC,W5226,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4022 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",12,"2,016",2016-03-21 00:00:00,2016-03-27 00:00:00,0.97,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",40,"2,016",2016-10-03 00:00:00,2016-10-09 00:00:00,1.65,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",5,"2,016",2016-02-01 00:00:00,2016-02-07 00:00:00,1.41,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",13,"2,016",2016-03-28 00:00:00,2016-04-03 00:00:00,0.69,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",4,"2,016",2016-01-25 00:00:00,2016-01-31 00:00:00,1.32,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",39,"2,016",2016-09-26 00:00:00,2016-10-02 00:00:00,0.88,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",37,"2,016",2016-09-12 00:00:00,2016-09-18 00:00:00,1.2,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",14,"2,016",2016-04-04 00:00:00,2016-04-10 00:00:00,1.18,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",12,"2,016",2016-03-21 00:00:00,2016-03-27 00:00:00,0.97,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",19,"2,016",2016-05-09 00:00:00,2016-05-15 00:00:00,1,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",29,"2,016",2016-07-18 00:00:00,2016-07-24 00:00:00,0.73,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",41,"2,016",2016-10-10 00:00:00,2016-10-16 00:00:00,1.86,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",1,"2,016",2016-01-04 00:00:00,2016-01-10 00:00:00,0.98,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",21,"2,016",2016-05-23 00:00:00,2016-05-29 00:00:00,1,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",36,"2,016",2016-09-05 00:00:00,2016-09-11 00:00:00,1.94,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",42,"2,016",2016-10-17 00:00:00,2016-10-23 00:00:00,1.58,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",25,"2,016",2016-06-20 00:00:00,2016-06-26 00:00:00,1.05,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",11,"2,016",2016-03-14 00:00:00,2016-03-20 00:00:00,0.99,0,0
WIL,WINC,W5223,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4039 ; CONT ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",3,"2,016",2016-01-18 00:00:00,2016-01-24 00:00:00,0.04,0,0
